title,num_frames,total_time,avg_intensity,avg_color_r,avg_color_g,avg_color_b,mean_shot_length,std_dev_shot_length,max_shot_length,min_shot_length,num_shots,stddev_color_with_letterbox_r,stddev_color_with_letterbox_g,stddev_color_with_letterbox_b,detail_score_mean,detail_score_std_dev,detail_score_max,detail_score_min,dark_scene_mean_length,dark_scene_length_std_dev,dark_scene_length_max,dark_scene_length_min,dark_scene_count,dark_scene_percentage,mean_volume,std_dev_volume,min_volume,max_volume,sudden_rise_count_per_cut,sudden_fall_count_per_cut,octave1,octave2,octave3,octave4,octave5,octave6,octave7,octave8,octave9,octave10,octave11,Drama,Horror,Thriller,Action,Comedy,Crime,Mystery,Sport,Romance,Biography,History,Animation,Adventure,Family,Documentary,Fantasy,Music,Western,Musical,Sports,Supernatural,War,News,Animaton,Short
Monsters-University,-2.0954,-2.095,-0.74864,-0.37297,-0.79249,-1.3089,0.64231,1.6883,1.2787,0.084348,-1.3948,-0.38732,0.34046,-0.060062,-0.30344,-0.86883,-1.283,-0.226,0.68344,0.46687,0.12531,-0.22178,-0.62717,-0.37692,-1.5374,-0.62329,-0.24501,-1.0236,-1.3312,-1.0503,-0.60163,-0.57192,-0.26956,-0.36585,-1.6538,-0.52458,0.59746,1.4245,0.20667,0.48918,0.29084,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Mood-Indigo,-0.49928,-0.45522,0.10654,0.22935,0.040794,0.11796,-0.22943,-0.12443,-0.083633,0.075012,-0.33087,-0.23661,-0.31509,-0.17029,-0.22879,-0.333,-0.37763,-0.226,0.3417,-0.14571,-0.26194,-0.069803,-0.62717,-0.61145,-0.04172,-0.22127,-0.24501,-0.5885,-0.87189,-0.83406,-0.58639,-0.17799,-0.9548,-0.074456,2.2661,1.1427,0.29281,-0.46749,-1.318,-0.36095,-0.38086,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mr-Holmes,-1.7603,-1.7499,1.4971,1.3049,1.6047,1.2182,0.042606,0.058152,-0.13402,0.084348,-1.0308,1.8692,1.838,2.2386,-0.28779,-0.20994,-0.23256,-0.226,-0.019557,0.41644,0.093039,-0.37376,-0.55147,-0.32316,-0.8603,-0.59089,-0.24501,-1.1209,-2.568,-1.2105,-0.7461,-1.0614,-1.3359,-1.4393,-0.49282,0.36369,-0.25089,0.094053,2.1846,1.0029,-0.10231,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mr-Peabody-Sherman,0.68643,0.76474,0.25419,0.10759,0.23009,0.67465,-0.22174,-0.28264,-0.37419,0.075012,0.14511,1.2637,0.96304,1.7485,-0.22701,-0.38072,0.068934,-0.226,0.54674,0.05379,-0.16513,0.082177,-0.55147,-0.62506,-0.47493,-0.73971,-0.24501,-0.60044,-0.34338,-0.6201,-0.40736,-0.52662,-0.21512,-0.49438,-0.5051,0.18264,0.51036,0.17255,-0.27121,0.32064,0.37304,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Mr-Turner,-0.28344,-0.23314,0.047434,-0.31654,0.15713,0.36721,0.25768,0.24279,0.040891,0.075012,-0.72286,-1.5342,-1.4111,-1.0867,0.076389,-0.43293,-0.71701,-0.226,-0.86375,-0.92414,-1.0042,-0.22178,0.054128,0.10234,0.18646,-0.40504,-0.24501,-0.51663,0.19424,0.92903,-0.94515,-1.3566,-1.5603,-1.6416,0.33216,0.1816,-0.090412,0.55524,1.1185,1.3728,-0.11762,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Much-Ado-About-Nothing,-0.95511,-0.92064,0.65436,0.77615,0.65307,0.28246,-0.21117,-0.29071,-0.35216,0.084348,-0.53387,-0.25838,-0.40457,-0.49111,-0.34978,-0.52452,-0.72746,-0.226,-0.31898,-0.14241,0.060768,-0.22178,0.20553,0.50063,2.0576,1.0151,-0.24501,1.1006,0.16689,0.44288,0.093566,0.52426,1.225,-0.81241,0.33264,-0.43509,-1.203,-0.61602,1.4921,0.72092,-1.5779,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muck,0.94204,1.0333,-1.7464,-1.5947,-1.7853,-1.665,-0.40135,-0.15295,-0.25867,0.084348,0.5511,-1.6422,-1.628,-1.1502,-1.1319,-0.61319,-0.599,-0.226,-0.3388,0.48505,0.83526,-0.37376,4.0662,3.1869,0.17899,-1.1651,-0.24501,-0.93691,0.44213,-0.34173,1.2316,0.49284,0.52531,0.1938,-0.78588,-0.63071,0.28873,0.2738,-0.74556,0.10532,0.29485,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muppets-Most-Wanted,0.87104,0.96013,-0.42018,-0.43065,-0.42919,-0.29249,-0.13737,-0.11124,0.3438,0.084348,0.089112,1.7476,1.5903,1.3571,-0.40334,-0.22602,-0.3871,-0.226,1.5622,-0.76138,-0.16513,3.2738,-0.77857,-0.8273,-0.73603,-0.77789,-0.24501,-0.61616,0.30186,0.041053,-0.77811,-1.1372,-1.1758,-1.2221,-0.49091,0.41329,1.1104,1.747,0.44055,-0.24384,-0.18488,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
My-Amityville-Horror,0.16245,0.23034,-0.23794,-0.2019,-0.23898,-0.28295,0.39189,0.15054,-0.42487,0.084348,-0.67386,-0.23603,-0.17526,-0.24803,-0.55778,0.41367,0.24622,-0.226,-0.18136,0.065653,-0.036043,-0.37376,-0.40007,-0.44067,-0.77516,-1.187,-0.24501,-0.79616,0.13193,-0.42003,-0.66503,-0.32383,-0.58298,-0.54344,-0.55931,0.18749,-0.45473,-0.35197,0.59398,2.2294,-1.5136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
My-Big-Fat-Greek-Wedding-2,1.3538,0.26632,1.0994,1.3197,0.94453,1.1655,-0.00048375,-0.25678,-0.43318,-1.7846,-0.31687,0.82087,0.71774,0.64648,1.2141,0.54254,0.63225,-0.226,-0.24412,-0.31456,-0.61691,-0.22178,-0.77857,-0.83792,-0.89784,-0.90315,1.6733,-0.70815,1.1425,0.79889,0.96743,0.54809,0.22305,-0.40289,0.0054932,-0.59152,-0.00035174,0.1507,1.038,-0.085211,-1.0041,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My-Man-is-a-Loser,0.34563,0.419,0.43883,0.28722,0.44838,0.68415,-0.20967,-0.15447,-0.38332,0.084348,0.0051146,1.4037,1.2099,1.2408,-0.059474,-0.33252,0.0060509,-0.226,-0.39058,-0.087547,-0.32648,-0.37376,-0.55147,-0.60155,-1.3635,-1.3219,-0.24501,-1.2357,0.61156,-0.10429,-0.5871,-0.93796,-1.3536,-0.58931,0.76483,1.3834,0.52667,0.19441,-0.18372,-0.2618,-0.15193,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My-Old-Lady,0.57709,0.65739,-0.42021,-0.77394,-0.28685,-0.17002,-0.2201,-0.23209,-0.38332,0.084348,0.10311,-1.1702,-0.32352,0.65116,0.35919,0.29925,-0.12598,-0.226,-0.52727,-0.12072,-0.29421,-0.37376,0.58403,0.39196,-1.1133,-1.1713,-0.24501,-1.1482,0.8375,0.92274,-0.4295,-0.44794,-1.1374,-0.72228,0.82814,1.0393,-0.16454,-0.81182,1.253,0.316,-0.83494,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mystery-Road,0.14683,0.20955,-0.14705,-0.24952,-0.1595,0.17248,0.36109,0.84993,1.9814,0.075012,-0.64586,0.25167,0.38794,1.0579,-0.44662,-0.12769,-0.013185,-0.226,-0.61271,-0.21627,0.22212,-0.37376,2.098,1.9916,2.4478,1.3972,-0.24501,1.3544,0.54731,0.61505,-0.096445,-0.092888,-0.31363,0.87991,0.63489,0.44485,-0.58,-0.11558,0.082694,-0.58556,0.19031,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nasty-Baby,-0.16842,-0.11042,0.52097,0.46236,0.4287,1.0227,-0.39126,-0.31691,-0.33138,0.084348,0.061113,1.4652,1.3992,1.6517,-1.6348,-1.3993,-1.5349,-0.226,0.19525,-0.081167,-0.29421,-0.37376,-0.47577,-0.47988,3.5196,3.9933,-0.24501,3.4955,-2.1225,-1.173,-0.51746,-0.87927,-0.011162,0.19214,0.74199,0.50451,-0.031113,0.16096,1.1312,-1.032,-0.67689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,-0.25788,-0.20255,2.0811,2.1171,2.1153,1.5352,2.5873,1.7202,0.30225,0.084348,-1.4088,0.091808,-0.28445,-0.075522,1.7159,-0.16471,-0.88289,-0.226,2.685,-0.81102,0.18985,5.0975,-0.77857,-0.79289,-1.028,-1.0654,-0.24501,-1.33,-0.97001,-0.4628,-0.84584,-1.3043,-1.5962,0.17634,1.4174,1.4521,1.8668,2.2247,-1.2124,-1.8983,-1.3191,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Need-for-Speed,-1.2562,-1.2307,0.053547,-0.085212,0.14808,-0.08087,-0.90526,-0.33729,0.042562,0.084348,0.82409,0.49397,0.273,0.27059,-0.086912,0.016818,-0.14223,-0.226,0.29986,0.48208,0.5771,-0.069803,0.12983,0.53245,1.1224,2.5353,-0.24501,2.48,0.73468,0.70956,1.2932,2.0642,2.2116,0.60325,-0.23002,-0.98207,0.026703,-0.74848,-0.95395,-0.96632,0.10823,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neighbors,-1.3925,-1.3711,1.8507,1.9244,1.7124,2.0725,0.3113,0.21845,-0.13402,0.084348,-1.0658,-0.22963,-0.27124,-0.50575,3.1682,2.0109,0.29307,-0.226,1.0414,0.50008,0.18985,0.082177,-0.70287,-0.62155,-1.0032,-0.59394,-0.24501,-0.74153,-0.68466,-0.40591,0.29171,0.061466,0.077654,-1.6426,-1.379,-0.027552,-0.15675,0.22652,0.22381,1.1624,0.53909,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neighbors-2-Sorority-Rising,0.75034,0.83581,1.3102,1.3979,1.1855,1.5119,0.06556,-0.34489,-0.38332,0.084348,-0.21188,-0.30327,-0.57007,-0.55777,1.8577,0.683,0.41636,-0.226,-0.35803,0.066589,-0.16513,-0.37376,-0.24867,-0.36884,0.37199,1.2216,-0.24501,1.4754,0.72474,1.3636,0.47544,2.0908,1.6925,-0.58712,-0.86661,-0.72714,-0.067804,-0.17624,-0.615,0.10254,-0.47182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New-World-2013,-1.1937,-1.1697,-0.40161,-0.42987,-0.33267,-0.60661,-0.51261,-0.3552,-0.61286,0.075012,-0.23288,-0.65291,-0.94261,-1.0183,-0.053078,-0.27392,-0.19005,-0.226,-1.074,-0.95996,-1.101,-0.52575,-0.92997,-0.95448,0.41064,0.12997,-0.24501,-0.33722,-0.4889,-0.50684,-0.1222,-0.68392,-0.55951,-0.8917,0.79101,1.5964,-0.57815,-0.14814,0.13017,-0.24198,0.025713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night-at-the-Museum-Secret-of-the-Tomb,0.37687,0.45118,-1.2303,-1.3665,-1.2099,-0.83319,-0.14381,-0.23111,-0.18596,0.084348,-0.085882,-1.196,-0.84701,-0.83279,-0.59255,-0.68668,-0.45987,-0.226,1.0089,0.1467,0.093039,1.298,-0.70287,-0.7441,-0.82981,-0.37721,-0.24501,-0.58407,-0.79228,-0.51319,-0.0090809,0.31362,-0.37624,0.12172,-0.51166,-0.49267,-0.3895,-0.14903,0.12402,0.7296,0.78794,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Nightcrawler,-1.2562,-1.2307,-1.3862,-1.3552,-1.3506,-1.4291,-0.35506,-0.23146,-0.39371,0.084348,-0.61086,-1.0676,-1.0877,-1.2859,-0.82492,-0.92037,-1.0499,-0.226,0.41222,0.7501,0.51256,-0.37376,-0.24867,0.0014025,0.75591,0.57413,-0.24501,0.63037,-0.4663,-0.78681,-0.4246,-0.46922,0.49101,1.2922,0.40451,-0.10733,-0.024813,-0.1798,-0.22636,-0.25127,-0.63998,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night-Moves,0.48621,0.56379,-0.68773,-0.63658,-0.66365,-0.82313,1.8362,1.3368,0.97743,0.084348,-1.1778,-0.22551,-0.067138,-0.31452,-0.6864,-0.47673,-0.85116,-0.226,1.8388,1.586,1.1257,-0.22178,-0.47577,-0.54308,0.52705,2.5046,-0.24501,4.0765,-0.4432,0.0273,2.8828,2.7073,3.3112,0.86677,0.70438,-0.13091,-0.9799,-2.3898,-1.8943,-0.98243,-0.21215,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noah,0.50893,0.58719,-0.9042,-0.90703,-0.83718,-1.0872,-0.26567,-0.090489,0.30225,0.084348,0.026114,-0.50101,-0.19283,-0.2019,-0.23343,0.8919,0.64695,-0.226,0.016805,0.57518,1.2225,-0.22178,1.2653,1.0248,-0.43108,-0.2047,-0.24501,-0.85947,-0.45796,-0.75355,-0.708,-0.84177,0.20207,1.8808,0.64346,-0.092064,0.031892,-0.67043,-0.37452,-0.084592,-0.32226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
No-Escape,0.30871,0.38098,-0.3509,-0.29267,-0.37436,-0.3246,-0.77687,-0.67268,-0.78843,0.084348,1.3491,0.11938,0.19845,0.074327,0.065279,0.57407,-0.37332,-0.226,-0.38277,0.21653,0.73845,-0.37376,0.96253,0.82389,1.1877,1.2909,-0.24501,0.99281,0.6346,0.90907,-0.053038,-0.17334,0.52434,1.1709,-0.3624,-0.32514,0.71828,0.45087,-0.56883,-0.73334,-0.28314,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No-Good-Deed,1.5441,0.4231,-0.83882,-0.74366,-0.90455,-0.62724,-0.62095,-0.54663,-0.89022,-1.7846,0.89408,-0.62494,-1.1318,-1.1826,-0.86068,-0.80922,-0.51973,-0.226,-0.6184,-0.25803,0.028498,-0.37376,5.2017,3.6159,-0.8639,-0.4587,0.41458,-0.63716,0.61156,-1.0947,0.24019,1.0455,0.83637,-0.19311,-1.0042,-0.94287,0.13641,0.72161,0.7329,-0.47186,-0.36176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non-Stop,0.42657,0.50237,-0.42085,-0.042839,-0.49682,-0.88053,-0.51795,-0.53652,-0.60146,0.084348,0.60709,-0.50814,-0.53835,-0.57952,-0.80946,-0.81329,-1.1825,-0.226,-0.15625,0.067315,0.060768,-0.37376,-0.17297,-0.26039,1.0436,0.83258,-0.24501,0.86402,2.1337,1.8175,-0.42583,-0.29215,0.60313,1.7047,0.034338,-0.49059,-1.4858,-1.2984,0.23085,0.64037,1.0807,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No-One-Lives,-0.3374,-0.28445,-1.5479,-1.439,-1.6408,-1.1374,-0.66455,-0.60073,-0.36255,0.084348,0.5021,-0.91468,-0.89865,0.21848,-0.94289,-0.78411,-0.9719,-0.226,-0.43217,-0.13438,0.028498,-0.37376,3.1578,3.4932,-0.24373,0.25003,-0.24501,0.5558,0.44957,0.49328,1.0987,0.43701,-0.35846,0.49572,-1.0869,-1.3439,1.2023,-0.032617,-0.28132,-0.00094218,1.3397,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No-Place-on-Earth,0.57993,0.66032,0.36372,0.30655,0.443,0.067103,-0.073138,-0.18181,-0.38332,0.084348,-0.10688,3.0526,3.5486,3.1908,-0.65549,0.12752,0.65544,-0.226,-1.074,-0.95996,-1.101,-0.52575,-0.92997,-0.95448,-0.23182,-0.19879,-0.24501,-0.43633,-0.10847,-0.39734,0.040572,-0.055314,-0.39688,0.014962,1.1547,1.0595,-0.3176,-0.24225,-0.31385,-0.45265,-0.49925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Now-You-See-Me,-0.94375,-0.90894,-0.27428,0.39546,-0.49293,-0.75578,-0.9916,-0.88624,-0.94424,0.084348,1.5451,0.051998,-0.32183,-0.52141,-0.034822,-0.077718,0.19512,3.0586,0.48816,-0.95996,-0.58464,1.9059,-0.85427,-0.85779,0.71772,0.33636,4.1413,0.35434,2.3548,2.8963,0.17453,-0.4865,0.84446,0.30641,-1.1252,-1.1173,0.092674,0.93971,0.97118,0.57593,-1.4603,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nymphomaniac-Volume-I,-0.74637,-0.70565,-0.31183,-0.31042,-0.36827,-0.0014173,0.40364,-0.19086,-0.071699,0.084348,-0.95385,-0.52574,-0.64069,-0.32932,-0.92403,0.46463,3.1296,-0.226,0.055764,0.49822,0.25439,-0.37376,-0.40007,-0.31391,-0.21714,-0.38157,-0.24501,-0.047933,-1.0191,-0.22462,0.07692,-0.4554,-0.65676,-0.70559,-0.16229,-1.3155,-1.4139,0.094499,1.1725,1.5627,1.8602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oblivion,0.88098,0.97036,0.4325,0.40676,0.5147,0.038797,-0.95649,-0.61893,0.32302,0.084348,3.134,0.23198,0.12766,0.076838,-0.22826,0.55008,1.9647,-0.226,-1.074,-0.95996,-1.101,-0.52575,-0.92997,-0.95448,0.14696,0.24091,-0.24501,-0.016863,1.0193,1.2926,-0.52693,-0.11082,0.791,1.1045,-0.65727,-0.87212,-1.0874,-0.9434,0.73686,0.52264,1.2156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Obvious-Child,0.68359,0.76708,-0.40023,-0.17704,-0.71441,0.63367,2.2802,0.47458,-0.25867,0.084348,-1.2338,-0.04626,-0.98437,0.69106,0.38107,0.79345,0.90439,-0.226,1.8876,-0.13984,0.25439,3.1218,-0.70287,-0.75672,-0.75702,-0.93379,-0.24501,-0.97934,0.76893,1.043,-0.91032,-1.3556,-1.6685,0.14551,1.7306,0.72163,0.9136,1.7149,0.032137,-1.2839,-0.95008,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oculus,-1.3527,-1.3301,-1.7538,-1.8582,-1.6763,-1.6278,1.1751,3.9373,5.5894,0.084348,-1.3388,-1.8604,-1.8153,-1.9499,-0.72638,-1.1952,-1.3421,-0.226,0.48816,-0.95996,-0.58464,1.9059,-0.85427,-0.84494,0.81635,2.1968,-0.24501,2.32,0.53564,0.81044,2.0276,3.8028,2.6662,0.70693,-0.27648,-1.8778,-2.6966,-1.4135,-1.3593,1.5094,0.21937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oldboy-2013,0.69779,0.7817,-0.17594,-0.15897,-0.18446,-0.1497,-0.051428,-0.25617,-0.28983,0.084348,-0.092882,-0.63278,-0.69993,-0.86252,-0.069182,1.4064,2.6365,2.9907,-0.097667,-0.95996,-0.77827,0.99406,-0.85427,-0.88874,0.88379,1.2255,-0.24501,0.98524,0.39816,-0.065739,0.65997,1.2208,0.59765,-0.38461,-0.11736,-0.28318,1.2371,1.0731,-1.3452,-1.1708,-0.42025,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Old-Fashioned,0.36125,0.43509,-0.39015,-0.58747,-0.34546,-0.086713,-0.30196,-0.24122,-0.37293,0.084348,0.13811,-0.62703,-0.39252,-0.44833,-0.71497,-0.18528,0.14301,-0.226,0.32543,0.50008,0.028498,-0.22178,-0.70287,-0.74341,-0.403,-0.37519,-0.24501,-0.44629,-1.3757,-0.89661,-0.25185,0.4861,1.0249,-0.055164,0.0071592,-0.21034,-1.4398,-2.1526,0.11567,1.629,0.44018,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
One-Chance,0.34279,0.41608,0.74355,0.7406,0.71772,0.7668,-0.025992,-0.026782,-0.34177,0.084348,-0.25388,-0.13194,-0.34165,-0.19478,0.47046,0.18102,0.092775,-0.226,-0.28074,0.037833,0.028498,-0.37376,0.28123,0.17555,-0.12021,0.22675,-0.24501,0.093074,0.61156,1.2823,0.39137,0.68903,0.24703,0.4701,-0.65194,-0.87905,-0.21642,-0.11246,0.74389,0.19455,-0.10382,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
One-Direction-This-is-Us,-0.87275,-0.83581,-0.12457,0.40285,-0.35639,-0.23268,-0.86102,-0.45298,0.10489,0.084348,0.92208,0.3748,0.052476,0.40394,0.26172,0.51636,1.0607,-0.226,0.39052,1.1721,1.1902,-0.37376,-0.097272,0.087896,-0.59858,-0.5608,-0.24501,-1.0007,-0.95893,-0.94661,-0.17464,-0.35532,-0.33187,-1.5764,-1.0813,-0.020615,0.41289,0.88753,-0.87306,1.0915,0.95486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Only-God-Forgives,-1.2093,-1.1824,-1.1016,-0.9525,-1.2739,-0.47009,0.34446,0.17499,-0.24828,0.084348,-1.0238,-1.1604,-1.5603,-0.30743,-0.97724,-1.2119,-1.4026,-0.226,-1.074,-0.95996,-1.101,-0.52575,-0.92997,-0.95448,0.85785,1.8525,-0.24501,1.0263,-0.78591,-0.8029,0.1395,-0.090401,-0.79878,-0.52906,-0.78935,-0.67476,1.6667,2.2925,0.52276,-0.52019,-1.4489,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Only-Lovers-Left-Alive,0.23913,0.30932,-1.3458,-1.2278,-1.3469,-1.4231,1.5007,0.60209,0.70735,0.084348,-1.1218,-0.15077,-0.33669,-1.1426,-0.39604,-0.80949,-1.1235,-0.226,-0.048848,-0.71173,-0.68146,0.6901,-0.77857,-0.81009,0.047088,-0.26807,-0.24501,-0.49923,-1.9587,-1.2709,-0.80061,-0.84576,0.034805,1.0533,1.3984,0.95402,-1.5814,-0.8698,0.036533,0.072793,0.0027167,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Open-Windows,-1.7375,-1.7265,-1.0688,-0.76503,-1.1335,-1.3158,-0.78296,-0.49693,-0.48719,0.084348,-0.036884,0.31351,0.098041,0.060937,-0.24901,0.935,2.9301,-0.226,0.92753,-0.51315,-0.29421,1.9059,-0.77857,-0.70408,1.6818,0.37357,-0.24501,1.2714,0.26506,0.54074,-0.34046,-0.44211,-0.50698,0.19125,-0.69744,-0.92275,0.21572,0.60564,0.37241,0.62116,0.56507,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ouija,1.9772,0.77995,-1.1106,-1.1375,-1.0117,-1.3603,-0.54054,-0.42152,-0.10078,-1.7846,0.85908,-1.3938,-0.7124,-1.5066,-1.4691,-1.3506,-0.45522,-0.226,-1.074,-0.95996,-1.101,-0.52575,-0.92997,-0.95448,0.42073,0.35364,-0.24501,0.61721,1.5105,0.67341,-0.46473,0.44552,1.4979,1.0129,-1.1056,-1.5841,-0.39988,0.49414,1.4587,0.38632,-1.8616,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Our-Brand-Is-Crisis,0.68217,0.76562,0.00095976,-0.0019079,0.020461,-0.085425,-0.14184,-0.4095,-0.2379,0.084348,0.012114,-0.94069,-0.81871,-0.74372,0.33861,0.14026,1.4249,-0.226,-0.29294,0.33845,0.51256,-0.37376,0.12983,-0.031345,-0.33561,-0.72331,-0.24501,-0.75763,-0.52877,-0.80488,-0.72205,-0.9135,-0.49316,0.39849,0.29408,0.19755,0.48034,-0.25072,0.37593,-0.12611,-0.080394,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Outcast,-0.89405,-0.85775,-0.74222,-0.78948,-0.70244,-0.71503,-0.68166,-0.7507,-1.0585,0.084348,0.2991,-0.13439,0.032752,-0.06095,0.21624,0.38944,0.11406,-0.226,-0.50124,-0.27793,-0.35875,-0.37376,0.20553,0.4755,-1.0621,-1.254,-0.24501,-1.3921,1.4941,1.4959,-0.81343,-0.61689,-0.063574,0.22694,-0.3832,-0.77118,-0.5296,-0.1914,0.89337,0.77793,0.76971,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Out-of-the-Dark,0.70347,-0.26954,-1.3131,-1.2353,-1.3536,-1.1135,-0.14966,0.17824,-0.025995,-1.7846,-0.35887,-1.3691,-1.2678,-0.89507,-0.7106,0.32975,-6.70E-05,-0.226,-0.20282,-0.29507,-0.39102,-0.37376,0.054128,-0.10084,0.55682,0.38096,-0.032478,0.57463,-1.6395,-1.1263,1.2112,1.0459,0.7029,-0.17754,-0.40914,0.019619,0.78907,1.631,-0.79217,-1.5581,-0.90279,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Out-of-the-Furnace,0.72904,0.81388,0.2746,0.0040298,0.42636,0.1433,-0.25629,-0.2533,-0.41448,0.084348,0.22211,-0.29493,-0.056626,-0.11152,0.55009,1.062,0.33309,-0.226,-0.15933,0.22245,0.22212,-0.37376,0.50833,0.28696,-0.16757,-0.32723,-0.24501,-0.35887,-1.0948,-1.7325,-0.6654,-0.27716,0.46641,0.21126,-0.20894,-0.089637,-0.075958,-0.52859,-0.76491,0.9192,0.066294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oz-the-Great-and-Powerful,-0.69951,-0.65739,-0.84627,-0.92746,-0.70549,-1.2062,0.15076,0.70802,0.29186,0.084348,-0.75786,-0.511,-0.45233,-0.76367,-0.31035,0.049646,1.5128,-0.226,-1.074,-0.95996,-1.101,-0.52575,-0.92997,-0.95448,-0.19018,0.37838,-0.24501,-0.016465,0.24539,0.26619,-0.35588,-0.25497,0.09358,0.37453,-0.5496,-0.5062,0.63007,0.44909,0.51309,-0.32625,-0.27632,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Pacific-Rim,0.53591,0.40556,-1.3433,-1.076,-1.4102,-1.4557,-0.82885,-0.1751,1.1296,-0.29841,1.6921,-0.41309,-0.70038,-0.94812,-1.0524,-1.0286,-1.2093,-0.226,0.24895,0.71554,1.0289,-0.37376,0.58403,0.40313,0.090464,-0.35369,-0.24501,-0.16527,2.2359,2.7047,-0.13352,0.63031,1.2826,-0.065639,-0.64746,-1.1003,-1.054,-0.12227,0.60629,0.40181,0.61598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
